id,Name,Phone,Link,Address,Pincode,Latitude,Longitude,Type,Visited,Blacklisted
332,Begin With Us Tea Time Cafe, Private Data,https://www.justdial.com/Bangalore/Begin-With-Us-Tea-Time-Cafe/080PXX80-XX80-180630221642-T8E3_BZDET?xid=QmFuZ2Fsb3JlIEhzciBMYXlvdXQgS29yYW1hbmdhbGE=, Private Data,365361,12.295,76.64,Cafe,0,0
54032,Leba super market, Private Data,, Private Data,,12.7148366,77.8410162,Super Market,0,0
1428,"AVIGNA ENTERPRISES(ATTIBELE),", Private Data,, Private Data,,12.7815259,77.7714241,Super Market,0,0
421,Hi Q Cafe, Private Data,https://www.justdial.com/Bangalore/Hi-Q-Cafe-Attibele/080PXX80-XX80-200207200107-N9I5_BZDET?xid=QmFuZ2Fsb3JlIENvZmZlZSBTaG9wcyBTYXJqYXB1cmE=, Private Data,562107,12.78284422,77.75644128,Cafe,0,0
437,Ashwini Tiffin Cafe, Private Data,https://www.justdial.com/Bangalore/Ashwini-Tiffin-Cafe-Attibele/080PXX80-XX80-200702005114-X6F2_BZDET?xid=QmFuZ2Fsb3JlIENvZmZlZSBTaG9wcyBTYXJqYXB1cmE=, Private Data,562107,12.78284422,77.75644128,Cafe,0,0
440,Hi Q Cafe, Private Data,https://www.justdial.com/Bangalore/Hi-Q-Cafe-Near-By-Lakshmi-Medicals-Attibele/080PXX80-XX80-190525195209-B5Y1_BZDET?xid=QmFuZ2Fsb3JlIENvZmZlZSBTaG9wcyBTYXJqYXB1cmE=, Private Data,562107,12.78284422,77.75644128,Cafe,0,0
465,ABCD - Anybody Can Dine, Private Data,https://www.justdial.com/Bangalore/ABCD-Anybody-Can-Dine-Attibele/080PXX80-XX80-170524140221-G4F9_BZDET?xid=QmFuZ2Fsb3JlIENvZmZlZSBTaG9wcyBTYXJqYXB1cmE=, Private Data,562107,12.78284422,77.75644128,Cafe,0,0
478,Amman Cafe Center & Bakery, Private Data,https://www.justdial.com/Bangalore/Amman-Cafe-Center-Bakery-Attibele/080PXX80-XX80-170928161136-W2N1_BZDET?xid=QmFuZ2Fsb3JlIENvZmZlZSBTaG9wcyBTYXJqYXB1cmE=, Private Data,562107,12.78284422,77.75644128,Cafe,0,0
483,Bangalore Cafe, Private Data,https://www.justdial.com/Bangalore/Bangalore-Cafe-Attibele/080PXX80-XX80-180205213454-D7H5_BZDET?xid=QmFuZ2Fsb3JlIENvZmZlZSBTaG9wcyBTYXJqYXB1cmE=, Private Data,562107,12.78284422,77.75644128,Cafe,0,0
489,Sanf Beli Coffee, Private Data,https://www.justdial.com/Bangalore/Sanf-Beli-Coffee-Near-Hotel-Guest-Line-Attibele/080PK002580_BZDET?xid=QmFuZ2Fsb3JlIENvZmZlZSBTaG9wcyBTYXJqYXB1cmE=, Private Data,562107,12.78284422,77.75644128,Cafe,0,0
496,Cuppa, Private Data,https://www.justdial.com/Bangalore/Cuppa-Beside-R-K-Garden-Family-Restaurant-La-Classic-Hotel-Near-Check-Post-Yadavanahalli/080PXX80-XX80-160305144532-Y2X5_BZDET?xid=QmFuZ2Fsb3JlIENvZmZlZSBTaG9wcyBTYXJqYXB1cmE=, Private Data,562107,12.78284422,77.75644128,Cafe,0,0
497,Bollywood Grill, Private Data,https://www.justdial.com/Bangalore/Bollywood-Grill-Oppiste-to-Applicomp-India-Limited-Attibele/080PXX80-XX80-150517132744-P4U9_BZDET?xid=QmFuZ2Fsb3JlIENvZmZlZSBTaG9wcyBTYXJqYXB1cmE=, Private Data,562107,12.78284422,77.75644128,Cafe,0,0
523,Daas Cafe, Private Data,https://www.justdial.com/Bangalore/Daas-Cafe-Balagaranahalli/080PXX80-XX80-180626220219-L6F8_BZDET?xid=QmFuZ2Fsb3JlIENvZmZlZSBTaG9wcyBTYXJqYXB1cmE=, Private Data,562107,12.78284422,77.75644128,Cafe,0,0
540,24 Hours Coffee Drop - La C.., Private Data,https://www.justdial.com/Bangalore/24-Hours-Coffee-Drop-La-Classic-Near-Electronic-City-Attibele-Industrial-Area/080PXX80-XX80-161012113420-P1G4_BZDET?xid=QmFuZ2Fsb3JlIENvZmZlZSBTaG9wcyBTYXJqYXB1cmE=, Private Data,562107,12.78284422,77.75644128,Cafe,0,0
661,Victory Grand The Spa Beau.., Private Data,https://www.justdial.com/Bangalore/Victory-Grand-The-Spa-Beauty-Parlour-Corporation-Bank-Building-Attibele/080PXX80-XX80-171007180156-E6T2_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucw==, Private Data,562107,12.78284422,77.75644128,Salon,0,0
888,Natural ARTS, Private Data,https://www.justdial.com/Bangalore/Natural-ARTS-Near-Athithi-Grand-Attibele/080PXX80-XX80-170310184415-N2L4_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucyBTYXJqYXB1cmE=, Private Data,562107,12.78284422,77.75644128,Salon,0,0
1134,Trendz Mens Beauty Saloon, Private Data,https://www.justdial.com/Bangalore/Trendz-Mens-Beauty-Saloon-Opp-Celebrity-Square-Apartment-Bidaraguppe/080PXX80-XX80-180301132536-E5Z1_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucyBTYXJqYXB1cmE=, Private Data,562107,12.78284422,77.75644128,Salon,0,0
1135,Bubbles, Private Data,https://www.justdial.com/Bangalore/Bubbles-Near-NR-Hospital-Attibele/080PXX80-XX80-191213162734-B5Z3_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucyBTYXJqYXB1cmE=, Private Data,562107,12.78284422,77.75644128,Salon,0,0
1139,Victory Grand The Spa Beau.., Private Data,https://www.justdial.com/Bangalore/Victory-Grand-The-Spa-Beauty-Parlour-Corporation-Bank-Building-Attibele/080PXX80-XX80-171007180156-E6T2_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucyBTYXJqYXB1cmE=, Private Data,562107,12.78284422,77.75644128,Salon,0,0
1145,Abbinaya Beauty Parlour, Private Data,https://www.justdial.com/Bangalore/Abbinaya-Beauty-Parlour-Near-Bye-Udupi-Hotel-Attibele/080PXX80-XX80-190123183959-J7A5_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucyBTYXJqYXB1cmE=, Private Data,562107,12.78284422,77.75644128,Salon,0,0
1147,The Gleeful, Private Data,https://www.justdial.com/Bangalore/The-Gleeful-Inside-Hotel-La-Classic-Yadavanahalli/080PXX80-XX80-170809104530-L8M4_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucyBTYXJqYXB1cmE=, Private Data,562107,12.78284422,77.75644128,Salon,0,0
1150,Classic Mens Parlour, Private Data,https://www.justdial.com/Bangalore/Classic-Mens-Parlour-Opp-Bridge-Attibele/080PXX80-XX80-180307212926-T7M9_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucyBTYXJqYXB1cmE=, Private Data,562107,12.78284422,77.75644128,Salon,0,0
1151,Sri Someshwara Swamy Mens P.., Private Data,https://www.justdial.com/Bangalore/Sri-Someshwara-Swamy-Mens-Parlour-Near-Ashok-Leyland-Neralur/080PXX80-XX80-190419100254-X8K2_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucyBTYXJqYXB1cmE=, Private Data,562107,12.78284422,77.75644128,Salon,0,0
1158,Star Lines Mens Saloon, Private Data,https://www.justdial.com/Bangalore/Star-Lines-Mens-Saloon-Bidaraguppe/080PXX80-XX80-170602172507-H2T7_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucyBTYXJqYXB1cmE=, Private Data,562107,12.78284422,77.75644128,Salon,0,0
1159,Nimisha Beauty Parlour, Private Data,https://www.justdial.com/Bangalore/Nimisha-Beauty-Parlour-Opp-keb-office-Attibele/080PXX80-XX80-160322141735-V2B9_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucyBTYXJqYXB1cmE=, Private Data,562107,12.78284422,77.75644128,Salon,0,0
1164,Naturals Attibele Or Natura.., Private Data,https://www.justdial.com/Bangalore/Naturals-Attibele-Or-Naturals-Unisex-Salon-Spa-Near-Suzuki-Showroom-Attibele/080PXX80-XX80-200522183724-E8T3_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucyBTYXJqYXB1cmE=, Private Data,562107,12.78284422,77.75644128,Salon,0,0
1166,Olympic Gents Parlour, Private Data,https://www.justdial.com/Bangalore/Olympic-Gents-Parlour-Attibele/080PXX80-XX80-190411140919-I8Y3_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucyBTYXJqYXB1cmE=, Private Data,562107,12.78284422,77.75644128,Salon,0,0
1167,Jagadish Hair Salon, Private Data,https://www.justdial.com/Bangalore/Jagadish-Hair-Salon-Bus-Stop-Bidaraguppe/080PXX80-XX80-170601230827-A7L9_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucyBTYXJqYXB1cmE=, Private Data,562107,12.78284422,77.75644128,Salon,0,0
1386,Treasure Tots Montessori Sc.., Private Data,https://www.justdial.com/Bangalore/Treasure-Tots-Montessori-School-Near-Indlabele-Bus-Stop-Attibele/080PXX80-XX80-190509113545-Z7U2_BZDET?xid=QmFuZ2Fsb3JlIFlvZ2EgQ2xhc3NlcyBTYXJqYXB1cmE=, Private Data,562107,12.78284422,77.75644128,Yoga,0,0
1454,"FAMILY BIG MART HYPER MARKET,", Private Data,, Private Data,,12.7845285,77.7728652,Super Market,0,0
47655,LIG I, Private Data,https://housing.com/in/buy/projects/page/162560-lig-i-by-reputed-builder-in-bommasandra, Private Data,,12.789185,77.702264,Housing Society,0,0
47702,KHB Township, Private Data,https://housing.com/in/buy/projects/page/149608-khb-township-by-reputed-builder-in-bommasandra, Private Data,,12.79068565,77.70008087,Housing Society,0,0
47646,3 BHK Apartment, Private Data,https://housing.com/in/buy/resale/page/216593-3-bhk-apartment-in-suryanagar-for-rs-5000000, Private Data,,12.790866,77.699313,Housing Society,0,0
47633,Century 22 Kabini, Private Data,https://housing.com/in/buy/projects/page/32891-century-22-kabini-by-century22-in-bommasandra, Private Data,,12.79094,77.697597,Housing Society,0,0
628,Anand Salon & Spa, Private Data,https://www.justdial.com/Bangalore/Anand-Salon-Spa-Near-Apc-Circle-Jigani/080PXX80-XX80-171116145838-P7B8_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucw==, Private Data,560105,12.79108393,77.63550667,Salon,0,0
47638,Aashrithaa Vivanta Residence, Private Data,https://housing.com/in/buy/projects/page/79352-aashrithaa-vivanta-residence-by-aashritha-properties-pvt-ltd-in-iggalur, Private Data,,12.79110718,77.70326233,Housing Society,0,0
47676,2 BHK Villa, Private Data,https://housing.com/in/buy/resale/page/4819562-2-bhk-villa-in-bommasandra-for-rs-3960000, Private Data,,12.792635,77.699132,Housing Society,0,0
47624,Nisarga Sarovara, Private Data,https://housing.com/in/buy/projects/page/44793-nisarga-sarovara-by-nisarga-group-in-bommasandra, Private Data,,12.79271221,77.69314575,Housing Society,0,0
47668,MDS Sai Sowparnika, Private Data,https://housing.com/in/buy/projects/page/100054-mds-sai-sowparnika-by-mds-projects-in-bommasandra, Private Data,,12.79325008,77.69468689,Housing Society,0,0
48087,Nigama SVD Garden, Private Data,https://housing.com/in/buy/projects/page/205803-nigama-svd-garden-by-nigama-properties-in-chandapura, Private Data,,12.79342842,77.7067337,Housing Society,0,0
47601,3 BHK Independent House, Private Data,https://housing.com/in/buy/resale/page/3589084-3-bhk-independent-house-in-bommasandra-for-rs-9000000, Private Data,,12.794424,77.702282,Housing Society,0,0
47598,Residential Plot, Private Data,https://housing.com/in/buy/resale/page/4939250-residential-plot-in-bommasandra-for-rs-2460000, Private Data,,12.794811,77.700205,Housing Society,0,0
47653,Synergyone Woods Ville, Private Data,https://housing.com/in/buy/projects/page/218951-synergyone-woods-ville-by-synergyone-in-iggalur, Private Data,,12.79492569,77.70578003,Housing Society,0,0
47627,KHB Surya City, Private Data,https://housing.com/in/buy/projects/page/136841-khb-surya-city-by-reputed-builder-in-bommasandra, Private Data,,12.795008,77.700919,Housing Society,0,0
48073,ESCON Elite Garden, Private Data,https://housing.com/in/buy/projects/page/220888-escon-elite-garden-by-escon-developers-in-chandapura, Private Data,,12.79526329,77.70671082,Housing Society,0,0
47597,Golden Golden Era Samrudhi Homes, Private Data,https://housing.com/in/buy/projects/page/74305-golden-golden-era-samrudhi-homes-by-golden-era-property-in-bommasandra, Private Data,,12.7955637,77.70378876,Housing Society,0,0
480,Cafe Kalifo, Private Data,https://www.justdial.com/Bangalore/Cafe-Kalifo/080PXX80-XX80-190716221856-J6I9_BZDET?xid=QmFuZ2Fsb3JlIENvZmZlZSBTaG9wcyBTYXJqYXB1cmE=, Private Data,560081,12.7956429,77.70682255,Cafe,0,0
643,Crown Spa and Health Care, Private Data,https://www.justdial.com/Bangalore/Crown-Spa-and-Health-Care-Near-Keerthana-International-Hotel-Chandapura/080PXX80-XX80-171027100606-M8W6_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucw==, Private Data,560081,12.7956429,77.70682255,Salon,0,0
810,Naturals Unisex Salon & Spa, Private Data,https://www.justdial.com/Bangalore/Naturals-Unisex-Salon-Spa-Opposite-to-Big-Market-Chandapura/080PXX80-XX80-170113004149-C3D4_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucyBTYXJqYXB1cmE=, Private Data,560081,12.7956429,77.70682255,Salon,0,0
1110,Crown Spa and Health Care, Private Data,https://www.justdial.com/Bangalore/Crown-Spa-and-Health-Care-Near-Keerthana-International-Hotel-Chandapura/080PXX80-XX80-171027100606-M8W6_BZDET?xid=QmFuZ2Fsb3JlIFNhbG9ucyBTYXJqYXB1cmE=, Private Data,560081,12.7956429,77.70682255,Salon,0,0
47615,PNR Kapilavastu, Private Data,https://housing.com/in/buy/projects/page/91139-pnr-kapilavastu-by-pnr-infra-india-pvt-ltd-in-bommasandra, Private Data,,12.79615784,77.68862915,Housing Society,0,0
47611,2 BHK Apartment, Private Data,https://housing.com/in/buy/resale/page/5140187-2-bhk-apartment-in-bommasandra-for-rs-3500000, Private Data,,12.796338,77.700945,Housing Society,0,0
47669,4 BHK Villa, Private Data,https://housing.com/in/buy/resale/page/4412065-4-bhk-villa-in-bommasandra-for-rs-10230000, Private Data,,12.79637,77.703024,Housing Society,0,0
47691,Sarada Casa Estrella, Private Data,https://housing.com/in/buy/projects/page/37438-sarada-casa-estrella-by-ma-sarada-constructions-in-bommasandra, Private Data,,12.79643154,77.68638611,Housing Society,0,0
1576,"MBT TRADERS,", Private Data,, Private Data,,12.7966277,77.7063427,Super Market,0,0
48094,Vintage Vintage Gardenia, Private Data,https://housing.com/in/buy/projects/page/58641-vintage-vintage-gardenia-by-vintage-shelters-in-chandapura, Private Data,,12.79671955,77.70700073,Housing Society,0,0
47629,2 BHK Independent Floor, Private Data,https://housing.com/in/buy/resale/page/4066660-2-bhk-independent-floor-in-bommasandra-for-rs-2640000, Private Data,,12.796824,77.706024,Housing Society,0,0
47640,Residential Plot, Private Data,https://housing.com/in/buy/resale/page/4463467-residential-plot-in-bommasandra-for-rs-600000, Private Data,,12.796824,77.706024,Housing Society,0,0
48089,GR Excel Prime, Private Data,https://housing.com/in/buy/projects/page/146985-gr-excel-prime-by-gr-excel-prime-properties-in-chandapura, Private Data,,12.79709816,77.71109009,Housing Society,0,0
47626,Leland Orchid, Private Data,https://housing.com/in/buy/projects/page/99833-leland-orchid-by-leland-holding-pvt-ltd-in-bommasandra, Private Data,,12.79719639,77.7047348,Housing Society,0,0
48085,Dreamz Savinaya, Private Data,https://housing.com/in/buy/projects/page/67934-dreamz-savinaya-by-dreamz-infra-india-in-chandapura, Private Data,,12.79726791,77.7098465,Housing Society,0,0
48072,3 BHK Villa, Private Data,https://housing.com/in/buy/resale/page/4327584-3-bhk-villa-in-chandapura-for-rs-8562300, Private Data,,12.797337,77.711492,Housing Society,0,0
47672,4 BHK Villa, Private Data,https://housing.com/in/buy/resale/page/4399091-4-bhk-villa-in-bommasandra-for-rs-11230000, Private Data,,12.797375,77.697188,Housing Society,0,0
48105,Ashni Bhavan, Private Data,https://housing.com/in/buy/projects/page/138356-ashni-bhavan-by-reputed-builder-in-chandapura, Private Data,,12.797432,77.70784,Housing Society,0,0
48101,ESCON Surya Enclave, Private Data,https://housing.com/in/buy/projects/page/220890-escon-surya-enclave-by-escon-developers-in-chandapura, Private Data,,12.79754925,77.70737457,Housing Society,0,0
48110,Gravity Icon, Private Data,https://housing.com/in/buy/projects/page/44443-gravity-icon-by-gravity-properties-in-chandapura, Private Data,,12.797824,77.711288,Housing Society,0,0
48102,Associate Castle Town, Private Data,https://housing.com/in/buy/projects/page/48468-associate-castle-town-by-associate-dwellings-in-hennagara, Private Data,,12.797965,77.706464,Housing Society,0,0
47632,Karsten Sai Palms, Private Data,https://housing.com/in/buy/projects/page/210806-karsten-sai-palms-by-karsten-in-bommasandra, Private Data,,12.79850197,77.7049408,Housing Society,0,0
